id,codigo,name,serie_id/id,active,sequence,cierre_expediente,procedimiento
subserie_135,"01","Permisos Laborales",gestion_documentos.serie_39,1,135,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental en su soporte original físico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_136,"01","Peticiones, Quejas y Reglamos",gestion_documentos.serie_40,1,136,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_137,"01","Planes de Acción",gestion_documentos.serie_41,1,137,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_138,"02","Planes de Acciones Sociales",gestion_documentos.serie_41,1,138,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_139,"03","Planes de Mantenimiento",gestion_documentos.serie_41,1,139,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_140,"04","Planes de Simulacros",gestion_documentos.serie_41,1,140,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_141,"05","Planes de Tecnología",gestion_documentos.serie_41,1,141,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_142,"06","Planes de Trabajo de Seguridad y Salud en el Trabajo",gestion_documentos.serie_41,1,142,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_143,"07","Planes Estratégicos de Seguridad Vial - Pesv",gestion_documentos.serie_41,1,143,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_144,"01","Políticas Corporativas",gestion_documentos.serie_42,1,144,"Actualización de la política","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental adquiere valores permanentes debido a que su información son pautas o criterios que se tienen en cuenta para la consecución de objetivos en la misma, por lo tanto se procede a la conservación total como fuente de información para la historia,  los documentos en su soporte original electrónico se transfieren al archivo histórico para formar parte de la memoria institucional de VISE LTDA, se aplican procesos de preservación digital a largo plazo.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valor secundario evidencial."
subserie_145,"01","Presupuesto Anual",gestion_documentos.serie_43,1,145,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios"
subserie_146,"01","Procesos Disciplinarios",gestion_documentos.serie_44,1,146,"Retiro del empleado","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_147,"01","Procesos Administrativos",gestion_documentos.serie_45,1,147,"Sentencia","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos valorados con el artículo 52 de la Ley 1437 de 2011  que define los tiempos de retención y  no tiene valores secundarios."
subserie_148,"02","Procesos Civiles",gestion_documentos.serie_45,1,148,"Sentencia","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos y legales, valorados con el artículo 2536 del Código Civil que define la prescripción de las acciones civiles, no tiene valores secundarios."
subserie_149,"03","Procesos Laborales",gestion_documentos.serie_45,1,149,"Sentencia","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_150,"04","Procesos Penales",gestion_documentos.serie_45,1,150,"Sentencia","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos valorados con el artículo 83 del Código Penal  que define los tiempos de retención y  no tiene valores secundarios"
subserie_151,"01","Procesos Licitatorios No Ganadores",gestion_documentos.serie_46,1,151,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_152,"01","Programas de Auditorias del Sistema de Gestión Integral",gestion_documentos.serie_47,1,152,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_153,"02","Programas de Bienestar",gestion_documentos.serie_47,1,153,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_154,"03","Programas de Capacitaciones",gestion_documentos.serie_47,1,154,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_155,"04","Programas de Vigilancia Epidemiológica",gestion_documentos.serie_47,1,155,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_156,"01","Propuestas Comerciales",gestion_documentos.serie_48,1,156,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_157,"01","Proyectos Comunitarios",gestion_documentos.serie_49,1,157,"Cierre del proyecto","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_158,"02","Proyectos de Sostenibilidad",gestion_documentos.serie_49,1,158,"Cierre del proyecto","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_159,"03","Proyectos de Tecnología",gestion_documentos.serie_49,1,159,"Cierre del proyecto","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_160,"01","Quejas de Acoso Laboral",gestion_documentos.serie_50,1,160,"Cierre de la queja","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_161,"01","Registros de Capacitaciones Aeroportuaria",gestion_documentos.serie_51,1,161,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_162,"02","Registros de Capacitaciones Ambientales",gestion_documentos.serie_51,1,162,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental en su soporte original físico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_163,"03","Registros de Capacitaciones de Sg-Sst",gestion_documentos.serie_51,1,163,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión los documentos en soporte original físico se transfieren al archivo central para ser digitalizados con fines de consulta en el área de Archivo y cumplido el tiempo de retención en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original físico y el digitalizado se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos valorados con el artículo 2.2.4.6.13. del Decreto 1072 de 2015 que define los tiempos de retención y no tiene valores secundarios."
subserie_164,"04","Registros de Capacitaciones Generales",gestion_documentos.serie_51,1,164,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_165,"05","Registros de Capacitaciones Manejo Armamento",gestion_documentos.serie_51,1,165,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_166,"06","Registros de Capacitaciones Mercancías Peligrosas",gestion_documentos.serie_51,1,166,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_167,"01","Registros de Eventos de Bienestar",gestion_documentos.serie_52,1,167,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_168,"01","Registros de Inspecciones de Puestos de Servicio",gestion_documentos.serie_53,1,168,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental en su soporte original físico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_169,"02","Registros de Inspecciones Puntos Ambientales",gestion_documentos.serie_53,1,169,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental en su soporte original físico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_170,"01","Registros de Mantenimiento de Equipos",gestion_documentos.serie_54,1,170,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_171,"02","Registros de Mantenimiento Infraestructura",gestion_documentos.serie_54,1,171,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_172,"01","Registros de Operaciones de Caja Menor",gestion_documentos.serie_55,1,172,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental en su soporte original físico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_173,"01","Registros Mercantiles",gestion_documentos.serie_56,1,173,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplidos los tiempos de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, la agrupación documental en su soporte original físico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de picado.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_174,"01","Reportes Ausencia de Operaciones Sospechosas - Aros",gestion_documentos.serie_57,1,174,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_175,"02","Reportes de Saldos y Movimientos Bancarias",gestion_documentos.serie_57,1,175,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_176,"03","Reportes Operaciones Sospechosas - Ros",gestion_documentos.serie_57,1,176,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_177,"01","Acciones Preventivas y Correctivas",gestion_documentos.serie_58,1,177,"Terminación de la vigencia fiscal","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_178,"02","Documentos del Sistema de Gestión Integral",gestion_documentos.serie_58,1,178,"Actualización del documento","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_179,"03","Gestión del Cambio",gestion_documentos.serie_58,1,179,"Actualización del documento","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro. <br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."
subserie_180,"04","Listado Maestro de Documentos",gestion_documentos.serie_58,1,180,"Actualización del documento","<span style='font-size:20px; font-weight:bold;'>&#8226;</span> Cumplido el tiempo de retención en el archivo de gestión y en el archivo central contados a partir del cierre del expediente, los documentos en su soporte original electrónico se eliminan por perdida de los valores primarios en el Archivo de VISE LTDA dejando constancia en el acta de eliminación documental, de acuerdo con lo dispuesto en el procedimiento de disposición documental por el método de borrado seguro.<br/><br/><span style='font-size:20px; font-weight:bold;'>&#8226;</span> Documentos con valores primarios administrativos, no tiene valores secundarios."

